country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_depth_mean,has_seismic_activity,eq_frequency_score,seismic_energy_proxy,mag_depth_ratio,depth_category,lat_abs,neighbor_eq_count
Russian Federation,RUS,Europe,48.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,0.0029430898889627743
Russian Federation,RUS,Europe,49.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,0.00023925258225630152
Russian Federation,RUS,Europe,50.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,7.2256402013659465e-06
Russian Federation,RUS,Europe,51.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.0
Russian Federation,RUS,Europe,52.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.0
Russian Federation,RUS,Europe,53.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0
Russian Federation,RUS,Europe,54.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.0
Russian Federation,RUS,Europe,55.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.0
Russian Federation,RUS,Europe,56.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.0
Russian Federation,RUS,Europe,57.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.0
Russian Federation,RUS,Europe,58.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.0
Russian Federation,RUS,Europe,59.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.0
Russian Federation,RUS,Europe,60.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.0
Russian Federation,RUS,Europe,61.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.0
Russian Federation,RUS,Europe,62.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.0
Russian Federation,RUS,Europe,63.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.0
Russian Federation,RUS,Europe,64.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.0
Russian Federation,RUS,Europe,65.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.0
Russian Federation,RUS,Europe,66.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.0
Russian Federation,RUS,Europe,67.5,44.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.0
Madagascar,MDG,Africa,-25.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,25.5,0.0
Madagascar,MDG,Africa,-24.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,24.5,3.9608071607497375e-05
Madagascar,MDG,Africa,-23.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0013108056873154367
Madagascar,MDG,Africa,-22.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.015853027094263332
Madagascar,MDG,Africa,-21.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,0.06916638198971219
Madagascar,MDG,Africa,-20.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,20.5,0.1116060736264879
Madagascar,MDG,Africa,-19.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,0.06916639870340548
Madagascar,MDG,Africa,-18.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,0.015854194674019377
Madagascar,MDG,Africa,-17.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.0013376371966443788
Madagascar,MDG,Africa,-16.5,45.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.00031122481569911803
Somalia,SOM,Africa,2.5,45.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,2.5,0.0
Somalia,SOM,Africa,3.5,45.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,3.5,0.0
Somalia,SOM,Africa,4.5,45.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,4.5,0.0
Somalia,SOM,Africa,5.5,45.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,5.5,6.110292582212422e-07
Ethiopia,ETH,Africa,6.5,45.5,6.9,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,6.5,2.0270132059575627e-05
Ethiopia,ETH,Africa,7.5,45.5,6.9,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,7.5,0.00025066310605680096
Ethiopia,ETH,Africa,8.5,45.5,6.9,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,8.5,0.001218480091161146
Yemen,YEM,Asia,13.5,45.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,13.5,0.09533339925753936
Yemen,YEM,Asia,14.5,45.5,8.0,Very High,1,4.9,10.0,1,0.6931471805599453,22387211.385683425,0.4454545454545455,1,14.5,0.14862162206003404
Yemen,YEM,Asia,15.5,45.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,15.5,0.09253762146055916
Yemen,YEM,Asia,16.5,45.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.022373292161052872
Saudi Arabia,SAU,Asia,17.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.0035302797578300477
Saudi Arabia,SAU,Asia,18.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,0.0011251416075592374
Saudi Arabia,SAU,Asia,19.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,0.00023925258225630152
Saudi Arabia,SAU,Asia,20.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,20.5,1.964120452938561e-05
Saudi Arabia,SAU,Asia,21.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,5.931186329199945e-07
Saudi Arabia,SAU,Asia,22.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.0
Saudi Arabia,SAU,Asia,23.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0
Saudi Arabia,SAU,Asia,24.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,24.5,1.4451228193232821e-05
Saudi Arabia,SAU,Asia,25.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,25.5,0.000478447936406186
Saudi Arabia,SAU,Asia,26.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,26.5,0.005813296964133479
Saudi Arabia,SAU,Asia,27.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,27.5,0.025895879968377732
Saudi Arabia,SAU,Asia,28.5,45.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,28.5,0.04643042973334196
Iraq,IRQ,Asia,29.5,45.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,29.5,0.0992752893572048
Iraq,IRQ,Asia,30.5,45.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,30.5,0.5301779033922598
Iraq,IRQ,Asia,31.5,45.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,31.5,1.4676554590937394
Iraq,IRQ,Asia,32.5,45.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,32.5,2.3482851844058996
Iraq,IRQ,Asia,33.5,45.5,5.7,High,36,4.8472,20.6242,1,3.6109179126442243,18655203.891005937,0.22415626936487826,1,33.5,2.8937191507546407
Iraq,IRQ,Asia,34.5,45.5,5.7,High,65,4.8292,10.8272,1,4.189654742026425,17530729.959714442,0.4083130411255412,1,34.5,2.987366635621866
Iraq,IRQ,Asia,35.5,45.5,5.7,High,9,4.8111,23.0233,1,2.302585092994046,16468346.646543395,0.20026807307905242,1,35.5,2.551311077352465
Iran,IRN,Asia,36.5,45.5,5.9,High,3,4.7333,43.6667,1,1.3862943611198906,12587804.809928948,0.10596932390348962,1,36.5,1.8949292905596964
Iran,IRN,Asia,37.5,45.5,5.9,High,0,0.0,0.0,0,0.0,1.0,0.0,0,37.5,1.9599835077279555
Iran,IRN,Asia,38.5,45.5,5.9,High,6,4.9333,15.05,1,1.9459101490553132,25115972.56543527,0.3073707165109034,1,38.5,2.1685583390300933
Armenia,ARM,Asia,39.5,45.5,3.0,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,39.5,1.812934058863797
Azerbaijan,AZE,Asia,40.5,45.5,4.1,Medium,2,4.9,11.415,1,1.0986122886681098,22387211.385683425,0.3946838501812324,1,40.5,1.4109631178387558
Georgia,GEO,Asia,41.5,45.5,3.3,Low,1,4.7,10.0,1,0.6931471805599453,11220184.543019652,0.4272727272727273,1,41.5,1.538950366235236
Russian Federation,RUS,Europe,42.5,45.5,4.0,Medium,2,4.9,7.5,1,1.0986122886681098,22387211.385683425,0.5764705882352942,1,42.5,1.6681337808518613
Russian Federation,RUS,Europe,43.5,45.5,4.0,Medium,10,4.63,37.92,1,2.3978952727983707,8810488.730080146,0.11896197327852004,1,43.5,1.5747045211043031
Russian Federation,RUS,Europe,44.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,1.0564210260845048
Russian Federation,RUS,Europe,45.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.334836625494275
Russian Federation,RUS,Europe,46.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.034723417983997064
Russian Federation,RUS,Europe,47.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,47.5,0.002221033290990321
Russian Federation,RUS,Europe,48.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,0.00024647649391762206
Russian Federation,RUS,Europe,49.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,1.964120452938561e-05
Russian Federation,RUS,Europe,50.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,5.931186329199945e-07
Russian Federation,RUS,Europe,51.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.0
Russian Federation,RUS,Europe,52.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.0
Russian Federation,RUS,Europe,53.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0
Russian Federation,RUS,Europe,54.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.0
Russian Federation,RUS,Europe,55.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.0
Russian Federation,RUS,Europe,56.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.0
Russian Federation,RUS,Europe,57.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.0
Russian Federation,RUS,Europe,58.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.0
Russian Federation,RUS,Europe,59.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.0
Russian Federation,RUS,Europe,60.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.0
Russian Federation,RUS,Europe,61.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.0
Russian Federation,RUS,Europe,62.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.0
Russian Federation,RUS,Europe,63.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.0
Russian Federation,RUS,Europe,64.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.0
Russian Federation,RUS,Europe,65.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.0
Russian Federation,RUS,Europe,66.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.0
Russian Federation,RUS,Europe,67.5,45.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.0
Madagascar,MDG,Africa,-24.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,24.5,8.577036501813121e-05
Madagascar,MDG,Africa,-23.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0028364197690017474
Madagascar,MDG,Africa,-22.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.034018473054315074
Madagascar,MDG,Africa,-21.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,0.14417229682101942
Madagascar,MDG,Africa,-20.5,46.5,5.2,High,1,5.5,7.26,1,0.6931471805599453,177827941.00389227,0.665859564164649,1,20.5,0.2276842823793193
Madagascar,MDG,Africa,-19.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,0.14417281030671772
Madagascar,MDG,Africa,-18.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,0.03404444117562964
Madagascar,MDG,Africa,-17.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.0033135128722438026
Madagascar,MDG,Africa,-16.5,46.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.004064926825716156
Somalia,SOM,Africa,3.5,46.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,3.5,0.0
Somalia,SOM,Africa,4.5,46.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,4.5,0.0
Somalia,SOM,Africa,5.5,46.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,5.5,1.7910635924376482e-08
Somalia,SOM,Africa,6.5,46.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,6.5,5.931186329199945e-07
Ethiopia,ETH,Africa,7.5,46.5,6.9,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,7.5,7.315192730703255e-06
Yemen,YEM,Asia,13.5,46.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,13.5,0.056964971439297546
Yemen,YEM,Asia,14.5,46.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,14.5,0.0921631534660762
Yemen,YEM,Asia,15.5,46.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,15.5,0.0569076885484614
Yemen,YEM,Asia,16.5,46.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.013011691839739312
Saudi Arabia,SAU,Asia,17.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.0011251416075592374
Saudi Arabia,SAU,Asia,18.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,6.476428217091186e-05
Saudi Arabia,SAU,Asia,19.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,7.2256402013659465e-06
Saudi Arabia,SAU,Asia,20.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,20.5,5.931186329199945e-07
Saudi Arabia,SAU,Asia,21.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,1.7910635924376482e-08
Saudi Arabia,SAU,Asia,22.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.0
Saudi Arabia,SAU,Asia,23.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0
Saudi Arabia,SAU,Asia,24.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,24.5,6.476428217091186e-05
Saudi Arabia,SAU,Asia,25.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,25.5,0.002143060980816007
Saudi Arabia,SAU,Asia,26.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,26.5,0.025817271405048206
Saudi Arabia,SAU,Asia,27.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,27.5,0.11129883020471981
Saudi Arabia,SAU,Asia,28.5,46.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,28.5,0.18792415886707248
Iraq,IRQ,Asia,29.5,46.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,29.5,0.2837205816084368
Iraq,IRQ,Asia,30.5,46.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,30.5,1.0498207510280235
Iraq,IRQ,Asia,31.5,46.5,5.7,High,3,4.6,18.8333,1,1.3862943611198906,7943282.347242805,0.23193316291287883,1,31.5,2.1696980811633626
Iraq,IRQ,Asia,32.5,46.5,5.7,High,17,4.7765,18.3,1,2.8903717578961645,14613357.198287616,0.24748704663212437,1,32.5,2.8385067889937723
Iran,IRN,Asia,33.5,46.5,5.9,High,14,4.7357,18.9643,1,2.70805020110221,12692582.647916475,0.2372084170243885,1,33.5,3.031316157171512
Iran,IRN,Asia,34.5,46.5,5.9,High,16,4.8125,13.8812,1,2.833213344056216,16548170.999431815,0.32339461871354463,1,34.5,2.8956932269278632
Iran,IRN,Asia,35.5,46.5,5.9,High,6,4.75,20.9483,1,1.9459101490553132,13335214.32163324,0.21641767243932333,1,35.5,2.3729883899547533
Iran,IRN,Asia,36.5,46.5,5.9,High,0,0.0,0.0,0,0.0,1.0,0.0,0,36.5,1.6826258203236681
Iran,IRN,Asia,37.5,46.5,5.9,High,1,4.6,10.0,1,0.6931471805599453,7943282.347242805,0.41818181818181815,1,37.5,1.700600326330599
Iran,IRN,Asia,38.5,46.5,5.9,High,20,4.99,8.695,1,3.044522437723423,30549211.132155154,0.5146982980917999,1,38.5,1.8829097376074138
Azerbaijan,AZE,Asia,39.5,46.5,4.1,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,39.5,1.6359288799818463
Azerbaijan,AZE,Asia,40.5,46.5,4.1,Medium,1,4.6,14.92,1,0.6931471805599453,7943282.347242805,0.2889447236180904,1,40.5,1.5184636912561533
Azerbaijan,AZE,Asia,41.5,46.5,4.1,Medium,13,4.9538,14.5954,1,2.6390573296152584,26958765.435574442,0.3176449465868141,1,41.5,1.7286565608145115
Russian Federation,RUS,Europe,42.5,46.5,4.0,Medium,7,4.8857,43.1844,1,2.0794415416798357,21308358.74967489,0.11057522564525037,1,42.5,1.8167295136736379
Russian Federation,RUS,Europe,43.5,46.5,4.0,Medium,11,4.7455,27.6273,1,2.4849066497880004,13129554.794534959,0.16576834001110827,1,43.5,1.6784536378915635
Russian Federation,RUS,Europe,44.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,1.1232799508426408
Russian Federation,RUS,Europe,45.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.3555008788328987
Russian Federation,RUS,Europe,46.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.03365778576933391
Russian Federation,RUS,Europe,47.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,47.5,0.001059743717179824
Russian Federation,RUS,Europe,48.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,7.818754548640858e-06
Russian Federation,RUS,Europe,49.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,5.931186329199945e-07
Russian Federation,RUS,Europe,50.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,1.7910635924376482e-08
Russian Federation,RUS,Europe,51.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.0
Russian Federation,RUS,Europe,52.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.0
Russian Federation,RUS,Europe,53.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0
Russian Federation,RUS,Europe,54.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.0
Russian Federation,RUS,Europe,55.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.0
Russian Federation,RUS,Europe,56.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.0
Russian Federation,RUS,Europe,57.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.0
Russian Federation,RUS,Europe,58.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.0
Russian Federation,RUS,Europe,59.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.0
Russian Federation,RUS,Europe,60.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.0
Russian Federation,RUS,Europe,61.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.0
Russian Federation,RUS,Europe,62.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.0
Russian Federation,RUS,Europe,63.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.0
Russian Federation,RUS,Europe,64.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.0
Russian Federation,RUS,Europe,65.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.0
Russian Federation,RUS,Europe,66.5,46.5,4.0,Medium,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.0
Madagascar,MDG,Africa,-23.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0028364197690017474
Madagascar,MDG,Africa,-22.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.034018473054315074
Madagascar,MDG,Africa,-21.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,0.14417229682101942
Madagascar,MDG,Africa,-20.5,47.5,5.2,High,1,4.8,16.64,1,0.6931471805599453,15848931.924611108,0.27210884353741494,1,20.5,0.2276842823793193
Madagascar,MDG,Africa,-19.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,0.1441785523394777
Madagascar,MDG,Africa,-18.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,0.03428101679919914
Madagascar,MDG,Africa,-17.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.00680466766307619
Madagascar,MDG,Africa,-16.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.02587668822545004
Madagascar,MDG,Africa,-15.5,47.5,5.2,High,0,0.0,0.0,0,0.0,1.0,0.0,0,15.5,0.07704398973358369
Somalia,SOM,Africa,4.5,47.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,4.5,0.0
Somalia,SOM,Africa,5.5,47.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,5.5,0.0
Somalia,SOM,Africa,6.5,47.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,6.5,0.0
Somalia,SOM,Africa,7.5,47.5,8.2,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,7.5,0.0
Yemen,YEM,Asia,14.5,47.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,14.5,0.021342412666402043
Yemen,YEM,Asia,15.5,47.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,15.5,0.013032410035400791
Yemen,YEM,Asia,16.5,47.5,8.0,Very High,0,0.0,0.0,0,0.0,1.0,0.0,0,16.5,0.0029430898889627743
Saudi Arabia,SAU,Asia,17.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,17.5,0.00024647649391762206
Saudi Arabia,SAU,Asia,18.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,18.5,7.818754548640858e-06
Saudi Arabia,SAU,Asia,19.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,19.5,1.7910635924376482e-08
Saudi Arabia,SAU,Asia,20.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,20.5,0.0
Saudi Arabia,SAU,Asia,21.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,21.5,0.0
Saudi Arabia,SAU,Asia,22.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,22.5,0.0
Saudi Arabia,SAU,Asia,23.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,23.5,0.0
Saudi Arabia,SAU,Asia,24.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,24.5,0.00010770725982104138
Saudi Arabia,SAU,Asia,25.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,25.5,0.0035809620945447254
Saudi Arabia,SAU,Asia,26.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,26.5,0.04325569628945272
Saudi Arabia,SAU,Asia,27.5,47.5,2.3,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,27.5,0.18727988789744465
Saudi Arabia,SAU,Asia,28.5,47.5,2.3,Low,2,4.65,10.0,1,1.0986122886681098,9440608.762859246,0.4227272727272728,1,28.5,0.343962156934495
Kuwait,KWT,Asia,29.5,47.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,29.5,0.5760177011597768
Iraq,IRQ,Asia,30.5,47.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,30.5,1.497823046811705
Iraq,IRQ,Asia,31.5,47.5,5.7,High,0,0.0,0.0,0,0.0,1.0,0.0,0,31.5,2.5854853545166327
Iran,IRN,Asia,32.5,47.5,5.9,High,67,4.8791,13.9386,1,4.219507705176107,20828116.586638093,0.3266102579893699,1,32.5,3.108283459492952
Iran,IRN,Asia,33.5,47.5,5.9,High,12,4.7,25.6417,1,2.5649493574615367,11220184.543019652,0.17641516870169696,1,33.5,3.0143052102160075
Iran,IRN,Asia,34.5,47.5,5.9,High,10,4.79,28.4,1,2.3978952727983707,15310874.616820319,0.16292517006802723,1,34.5,2.5739707876288334
Iran,IRN,Asia,35.5,47.5,5.9,High,0,0.0,0.0,0,0.0,1.0,0.0,0,35.5,1.9880812974334
Iran,IRN,Asia,36.5,47.5,5.9,High,0,0.0,0.0,0,0.0,1.0,0.0,0,36.5,1.504016631920008
Iran,IRN,Asia,37.5,47.5,5.9,High,7,4.9714,16.2843,1,2.0794415416798357,28648375.4719003,0.28762518586231434,1,37.5,1.5883025427385102
Iran,IRN,Asia,38.5,47.5,5.9,High,0,0.0,0.0,0,0.0,1.0,0.0,0,38.5,1.7085646960255274
