country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean
Angola,AGO,Africa,-16.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-15.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-14.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-13.5,14.5,5.3,High,1,4.8,4.8,38.2
Angola,AGO,Africa,-12.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-11.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-10.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-9.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-8.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-7.5,14.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-6.5,14.5,5.3,High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-5.5,14.5,7.7,Very High,0,0.0,0.0,0.0
Congo,COG,Africa,-4.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-3.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-2.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-1.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-0.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,0.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,1.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Cameroon,CMR,Africa,2.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,3.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,4.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,5.5,14.5,7.7,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,6.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,7.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,8.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,9.5,14.5,7.8,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,10.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,11.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Cameroon,CMR,Africa,12.5,14.5,6.6,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,13.5,14.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,14.5,14.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,15.5,14.5,7.8,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,16.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,17.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,18.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,19.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,20.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,21.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,22.5,14.5,7.4,Very High,0,0.0,0.0,0.0
Libya,LBY,Africa,23.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,24.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,25.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,26.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,27.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,28.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,29.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,30.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,31.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,32.5,14.5,4.7,Medium,0,0.0,0.0,0.0
Italy,ITA,Europe,37.5,14.5,3.0,Low,2,4.55,4.6,10.05
Italy,ITA,Europe,41.5,14.5,3.0,Low,12,4.875,5.9,9.1802
Croatia,HRV,Europe,45.5,14.5,2.5,Low,3,4.6667,4.9,8.2
Austria,AUT,Europe,46.5,14.5,2.4,Low,0,0.0,0.0,0.0
Austria,AUT,Europe,47.5,14.5,2.4,Low,1,4.7,4.7,10.0
Austria,AUT,Europe,48.5,14.5,2.4,Low,0,0.0,0.0,0.0
Czech Republic,CZE,Europe,49.5,14.5,1.8,Very Low,0,0.0,0.0,0.0
Czech Republic,CZE,Europe,50.5,14.5,1.8,Very Low,0,0.0,0.0,0.0
Germany,DEU,Europe,51.5,14.5,2.6,Low,0,0.0,0.0,0.0
Poland,POL,Europe,52.5,14.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,53.5,14.5,2.5,Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,56.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,57.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,58.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,59.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,60.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,61.5,14.5,1.9,Very Low,1,4.6,4.6,15.84
Sweden,SWE,Europe,62.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,63.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,64.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,65.5,14.5,1.9,Very Low,0,0.0,0.0,0.0
Namibia,NAM,Africa,-27.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-26.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-25.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-24.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-23.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-22.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-21.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-20.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-19.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-18.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-17.5,15.5,4.2,Medium,0,0.0,0.0,0.0
Angola,AGO,Africa,-16.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-15.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-14.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-13.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-12.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-11.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-10.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-9.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-8.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-7.5,15.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-6.5,15.5,5.3,High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-5.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-4.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Congo,COG,Africa,-3.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-2.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-1.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-0.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,0.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,1.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Cameroon,CMR,Africa,2.5,15.5,6.6,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,3.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,4.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,5.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,6.5,15.5,7.7,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,7.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,8.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,9.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,10.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,11.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,12.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,13.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,14.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,15.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,16.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,17.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,18.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,19.5,15.5,7.4,Very High,0,0.0,0.0,0.0
Niger,NER,Africa,20.5,15.5,7.4,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,21.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,22.5,15.5,7.8,Very High,0,0.0,0.0,0.0
Libya,LBY,Africa,23.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,24.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,25.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,26.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,27.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,28.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,29.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,30.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,31.5,15.5,4.7,Medium,0,0.0,0.0,0.0
Italy,ITA,Europe,40.5,15.5,3.0,Low,1,4.7,4.7,256.3
Italy,ITA,Europe,41.5,15.5,3.0,Low,1,4.7,4.7,31.2
Croatia,HRV,Europe,44.5,15.5,2.5,Low,1,4.6,4.6,10.0
Croatia,HRV,Europe,45.5,15.5,2.5,Low,2,4.95,5.3,10.0
Slovenia,SVN,Europe,46.5,15.5,2.5,Low,0,0.0,0.0,0.0
Austria,AUT,Europe,47.5,15.5,2.4,Low,0,0.0,0.0,0.0
Austria,AUT,Europe,48.5,15.5,2.4,Low,0,0.0,0.0,0.0
Czech Republic,CZE,Europe,49.5,15.5,1.8,Very Low,0,0.0,0.0,0.0
Czech Republic,CZE,Europe,50.5,15.5,1.8,Very Low,0,0.0,0.0,0.0
Poland,POL,Europe,51.5,15.5,2.5,Low,4,4.725,4.9,5.0
Poland,POL,Europe,52.5,15.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,53.5,15.5,2.5,Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,56.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,57.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,58.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,59.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,60.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,61.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,62.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,63.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,64.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,65.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,66.5,15.5,1.9,Very Low,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-28.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-27.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-26.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-25.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-24.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-23.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-22.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-21.5,16.5,4.2,Medium,1,4.8,4.8,10.0
Namibia,NAM,Africa,-20.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-19.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-18.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-17.5,16.5,4.2,Medium,0,0.0,0.0,0.0
Angola,AGO,Africa,-16.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-15.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-14.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-13.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-12.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-11.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-10.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-9.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-8.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-7.5,16.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-6.5,16.5,5.3,High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-5.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-4.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-3.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-2.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Congo,COG,Africa,-1.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,-0.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,0.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,1.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,2.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,3.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,4.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,5.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,6.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,7.5,16.5,7.7,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,8.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,9.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,10.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,11.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,12.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,13.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,14.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,15.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,16.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,17.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,18.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,19.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,20.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,21.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,22.5,16.5,7.8,Very High,0,0.0,0.0,0.0
Libya,LBY,Africa,23.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,24.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,25.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,26.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,27.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,28.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,29.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,30.5,16.5,4.7,Medium,0,0.0,0.0,0.0
Italy,ITA,Europe,39.5,16.5,3.0,Low,5,4.92,5.3,7.02
Italy,ITA,Europe,40.5,16.5,3.0,Low,0,0.0,0.0,0.0
Croatia,HRV,Europe,43.5,16.5,2.5,Low,5,4.7,4.9,11.984
Bosnia and Herzegovina,BIH,Europe,44.5,16.5,3.3,Low,0,0.0,0.0,0.0
Croatia,HRV,Europe,45.5,16.5,2.5,Low,7,4.9429,6.4,10.0
Slovenia,SVN,Europe,46.5,16.5,2.5,Low,0,0.0,0.0,0.0
Austria,AUT,Europe,47.5,16.5,2.4,Low,2,5.05,5.1,10.0
Austria,AUT,Europe,48.5,16.5,2.4,Low,1,5.3,5.3,10.0
Czech Republic,CZE,Europe,49.5,16.5,1.8,Very Low,0,0.0,0.0,0.0
Poland,POL,Europe,50.5,16.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,51.5,16.5,2.5,Low,35,4.6629,5.0,5.1807
Poland,POL,Europe,52.5,16.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,53.5,16.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,54.5,16.5,2.5,Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,57.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,58.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,59.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,60.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,61.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,62.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,63.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,64.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,65.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,66.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,67.5,16.5,1.9,Very Low,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-30.5,17.5,4.2,Medium,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-29.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-28.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-27.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-26.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-25.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-24.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-23.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-22.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-21.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-20.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-19.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-18.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Namibia,NAM,Africa,-17.5,17.5,4.2,Medium,0,0.0,0.0,0.0
Angola,AGO,Africa,-16.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-15.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-14.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-13.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-12.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-11.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-10.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-9.5,17.5,5.3,High,0,0.0,0.0,0.0
Angola,AGO,Africa,-8.5,17.5,5.3,High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-7.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-6.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-5.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-4.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-3.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-2.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo DR,COD,Africa,-1.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Congo,COG,Africa,-0.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,0.5,17.5,4.7,Medium,1,4.6,4.6,10.0
Congo,COG,Africa,1.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,2.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Congo,COG,Africa,3.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,4.5,17.5,7.7,Very High,2,4.6,4.7,10.0
Central African Republic,CAF,Africa,5.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,6.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Central African Republic,CAF,Africa,7.5,17.5,7.7,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,8.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,9.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,10.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,11.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,12.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,13.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,14.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,15.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,16.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,17.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,18.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,19.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,20.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,21.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Chad,TCD,Africa,22.5,17.5,7.8,Very High,0,0.0,0.0,0.0
Libya,LBY,Africa,23.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,24.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,25.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,26.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,27.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,28.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,29.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Libya,LBY,Africa,30.5,17.5,4.7,Medium,0,0.0,0.0,0.0
Italy,ITA,Europe,40.5,17.5,3.0,Low,0,0.0,0.0,0.0
Bosnia and Herzegovina,BIH,Europe,43.5,17.5,3.3,Low,6,4.7833,5.3,10.65
Bosnia and Herzegovina,BIH,Europe,44.5,17.5,3.3,Low,3,4.6333,4.7,10.0797
Croatia,HRV,Europe,45.5,17.5,2.5,Low,0,0.0,0.0,0.0
Hungary,HUN,Europe,46.5,17.5,2.3,Low,1,4.5,4.5,10.0
Hungary,HUN,Europe,47.5,17.5,2.3,Low,0,0.0,0.0,0.0
Slovakia,SVK,Europe,48.5,17.5,2.8,Low,0,0.0,0.0,0.0
Czech Republic,CZE,Europe,49.5,17.5,1.8,Very Low,0,0.0,0.0,0.0
Poland,POL,Europe,50.5,17.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,51.5,17.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,52.5,17.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,53.5,17.5,2.5,Low,0,0.0,0.0,0.0
Poland,POL,Europe,54.5,17.5,2.5,Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,59.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,60.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,62.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,63.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,64.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,65.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,66.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
Sweden,SWE,Europe,67.5,17.5,1.9,Very Low,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-33.5,18.5,4.2,Medium,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-32.5,18.5,4.2,Medium,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-31.5,18.5,4.2,Medium,0,0.0,0.0,0.0
South Africa,ZAF,Africa,-30.5,18.5,4.2,Medium,0,0.0,0.0,0.0
